Date;PX_LAST;Returns;PX_OPEN;PX_HIGH;PX_LOW;VOLUME;VWAP;VIX;PX_ASK;PX_BID;SPREAD;HIST_CALL_IMP_VOL;VOLATILITY_30D;VOLATILITY_60D;VOLATILITY_90D;Mkt-RF;SMB;HML;RMW;CMA;RF;Price Earnings Ratio (P/E);BEst P/E Ratio;Price/Cash Flow
11.02.2010;7.095;0.018226177;6.960;7.134;6.931;550343612;7.0558;23.96;7.099;7.096;0.003;30.902;34.719;30.595;29.923;1.13;0.67;0.05;0.05;-0.19;0;19.4;17.18;14.89
12.02.2010;7.156;0.008597604;7.075;7.201;6.982;655467624;7.1266;22.73;7.159;7.159;0;30.045;34.86;30.653;29.745;-0.07;0.97;0.15;-0.2;0.27;0;19.57;17.33;15.02
16.02.2010;7.264;0.01509223;7.212;7.275;7.197;543951044;7.2494;22.25;7.265;7.264;0.001;30.14;34.838;30.809;29.846;1.75;-0.14;1.01;0;0.09;0;19.86;17.59;15.24
17.02.2010;7.234;-0.004129956;7.293;7.297;7.174;436394840;7.2371;21.72;7.234;7.231;0.003;29.053;34.828;30.295;29.841;0.49;0.15;0.12;0.19;-0.05;0;19.78;17.52;15.18
18.02.2010;7.247;0.001797069;7.201;7.282;7.176;422824444;7.2383;20.63;7.251;7.251;0;28.422;34.568;30.289;29.826;0.62;0.09;0.01;0.24;-0.12;0;19.82;17.55;15.21
19.02.2010;7.203;-0.006071478;7.209;7.257;7.183;415733864;7.2144;20.02;7.204;7.203;0.001;27.821;34.599;29.67;29.849;0.28;0.09;0.48;-0.24;-0.02;0;19.69;17.44;15.11
22.02.2010;7.158;-0.006247397;7.226;7.232;7.114;390824672;7.1579;19.94;7.159;7.156;0.003;30.594;34.533;29.663;29.861;-0.05;0.01;0.6;-0.77;-0.1;0;19.57;17.33;15.02
23.02.2010;7.038;-0.016764459;7.143;7.190;6.990;575312892;7.0637;21.37;7.037;7.034;0.003;30.848;34.765;29.866;29.991;-1.24;0.19;-0.94;0.31;-0.04;0;19.24;17.04;14.77
24.02.2010;7.166;0.018186985;7.080;7.194;7.066;460565504;7.1443;20.27;7.164;7.163;0.001;28.92;35.16;29.89;30.134;0.94;-0.27;0.54;-0.25;0;0;19.6;17.39;15.04
25.02.2010;7.214;0.006698298;7.049;7.245;7.032;665396284;7.1271;20.1;7.216;7.215;0.001;29.572;34.933;29.913;30.057;-0.13;0.27;0.26;0.16;-0.05;0;19.73;17.51;15.14
26.02.2010;7.308;0.013030219;7.228;7.328;7.214;507460240;7.2943;19.5;7.31;7.308;0.002;27.846;35.164;29.856;30.09;0.13;-0.42;0.42;0.09;-0.03;0;19.98;17.74;15.33
01.03.2010;7.464;0.02134647;7.348;7.482;7.338;550092732;7.4395;19.26;7.465;7.465;0;27.446;35.393;30.147;29.286;1.2;1.21;0.04;0.09;0.51;0;20.41;17.99;15.66
02.03.2010;7.459;-0.000669882;7.498;7.530;7.419;566544608;7.4816;19.06;7.459;7.451;0.008;27.292;32.812;30.149;28.824;0.32;0.63;0.19;-0.17;-0.08;0;20.4;17.84;15.65
03.03.2010;7.476;0.002279126;7.462;7.495;7.426;372238776;7.4722;18.83;7.476;7.473;0.003;26.571;32.512;29.924;28.826;0.09;0.14;0.09;0.06;0.28;0;20.44;17.89;15.69
04.03.2010;7.525;0.006554307;7.474;7.533;7.451;366039744;7.5055;18.72;7.525;7.523;0.002;25.75;32.138;29.491;28.825;0.37;0.17;0.2;0;0.25;0;20.58;18;15.79
05.03.2010;7.82;0.039202658;7.676;7.846;7.665;899618412;7.7812;17.42;7.823;7.82;0.003;27.122;29.939;30.467;29.515;1.43;0.52;0.63;-0.17;0.25;0;21.38;18.71;16.41
08.03.2010;7.824;0.000511509;7.858;7.860;7.795;429888956;7.8316;17.79;7.824;7.821;0.003;27.44;29.08;29.338;29.159;0.02;0.13;0.3;-0.19;0.12;0;21.39;18.72;16.42
09.03.2010;7.965;0.018021472;7.797;8.036;7.782;920258640;7.957;17.92;7.972;7.965;0.007;28.729;29.24;29.47;28.928;0.21;0.25;-0.09;-0.01;0.02;0;21.78;19.01;16.71
10.03.2010;8.03;0.008160703;7.994;8.053;7.971;596216572;8.0189;18.57;8.031;8.03;0.001;28.257;29.216;29.399;28.77;0.53;0.17;0.71;-0.51;0.3;0;21.96;19.16;16.85
11.03.2010;8.054;0.002988792;7.997;8.054;7.976;405698552;8.0139;18.06;8.054;8.052;0.002;28.13;25.684;29.331;27.825;0.43;-0.06;-0.09;-0.23;0.13;0;22.02;19.22;16.9
12.03.2010;8.093;0.004842314;8.120;8.133;8.063;416322480;8.097;17.58;8.095;8.093;0.002;27.8;22.282;29.118;27.826;-0.02;0.01;-0.26;0.51;-0.09;0;22.13;19.31;16.98
15.03.2010;7.994;-0.012232794;8.049;8.054;7.866;493500364;7.9547;18;7.996;7.994;0.002;27.948;22.764;29.282;27.92;-0.02;-0.36;-0.45;0.19;-0.08;0;21.86;19.08;16.77
16.03.2010;8.016;0.002752064;8.006;8.035;7.947;446723368;8.0054;17.69;8.02;8.019;0.001;26.995;22.77;29.008;27.878;0.78;-0.08;0.56;-0.2;0.17;0;21.92;19.13;16.82
17.03.2010;8.004;-0.001497006;8.032;8.088;7.974;450955988;8.0397;16.91;8.004;8.001;0.003;27.728;22.51;28.823;27.764;0.57;0.08;0.36;-0.13;0.06;0;21.89;19.1;16.79
18.03.2010;8.023;0.002373813;8.004;8.036;7.950;342108452;7.9942;16.62;8.027;8.026;0.001;26.326;18.65;28.711;27.764;-0.1;-0.25;-0.57;0.11;0.08;0;21.94;19.15;16.83
19.03.2010;7.937;-0.010719182;8.028;8.044;7.901;559444592;7.9583;16.97;7.937;7.933;0.004;30.048;18.858;28.776;27.199;-0.62;-0.65;-0.62;0.04;-0.5;0;21.7;18.94;16.65
22.03.2010;8.027;0.011339297;7.874;8.071;7.863;456209488;8.011;16.87;8.031;8.028;0.003;31.142;18.627;28.808;27.232;0.67;0.84;0.04;0.12;0.07;0;21.95;19.16;16.84
23.03.2010;8.156;0.016070761;8.059;8.171;8.004;602428708;8.093;16.35;8.157;8.156;0.001;30.123;18.841;28.157;27.349;0.8;0.38;0.33;-0.02;0.12;0;22.3;19.46;17.11
24.03.2010;8.192;0.004413928;8.130;8.221;8.125;598280928;8.1928;17.55;8.194;8.192;0.002;30.94;18.549;28.072;27.323;-0.6;-0.5;0.8;-0.37;0.06;0;22.4;19.55;17.19
25.03.2010;8.095;-0.01184082;8.247;8.249;8.080;543266696;8.1891;18.4;8.095;8.091;0.004;31.971;18.847;28.072;27.354;-0.26;-0.49;-0.25;-0.12;-0.04;0;22.13;19.32;16.98
26.03.2010;8.246;0.01865349;8.177;8.284;8.163;640872540;8.2316;17.77;8.247;8.246;0.001;31.941;19.279;28.216;27.469;0.06;-0.08;0.26;0.04;0.13;0;19.6;19.63;15.43
29.03.2010;8.3;0.00654863;8.321;8.353;8.272;540743140;8.3152;17.59;8.302;8.297;0.005;31.907;19.033;28.207;27.483;0.59;-0.04;0.2;0.26;0.11;0;19.73;19.76;15.53
30.03.2010;8.423;0.014819277;8.450;8.481;8.366;527309300;8.4329;17.13;8.423;8.423;0;30.961;19.066;28.193;27.556;0.04;0.22;-0.45;0.31;-0.19;0;20.02;20.05;15.76
31.03.2010;8.393;-0.003561676;8.410;8.450;8.374;430658228;8.4134;17.59;8.391;8.39;0.001;30.549;19.225;28.214;27.133;-0.36;-0.45;0.2;-0.24;-0.07;0;19.95;19.98;15.7
01.04.2010;8.428;0.004170142;8.482;8.526;8.313;603143996;8.4341;17.47;8.427;8.426;0.001;31.471;18.909;27.967;27.124;0.75;0.07;0.79;0.13;0.38;0.001;20.03;20.02;15.76
05.04.2010;8.518;0.01067869;8.392;8.518;8.385;684505276;8.462;17.02;8.518;8.517;0.001;32.111;18.615;28.015;26.749;0.95;1.13;0.85;-0.14;0.31;0.001;20.25;20.23;15.93
06.04.2010;8.555;0.004343743;8.507;8.580;8.464;447016752;8.5217;16.23;8.558;8.555;0.003;31.07;17.224;28.002;26.71;0.19;0.33;0.48;-0.26;-0.12;0.001;20.33;20.32;16
07.04.2010;8.593;0.004441847;8.561;8.640;8.524;628500124;8.5958;16.62;8.593;8.592;0.001;30.518;16.87;27.909;26.709;-0.48;0.2;0.27;-0.09;0.17;0.001;20.42;20.41;16.07
08.04.2010;8.57;-0.002676597;8.587;8.626;8.501;572986484;8.563;16.48;8.57;8.568;0.002;31.672;17.081;27.776;26.505;0.31;-0.23;0.36;-0.04;0.22;0.001;20.37;20.31;16.03
09.04.2010;8.635;0.007584597;8.623;8.639;8.588;334182576;8.6146;16.14;8.639;8.638;0.001;30.134;16.954;27.689;26.506;0.66;-0.15;0.15;0.27;0.22;0.001;20.53;20.41;16.15
12.04.2010;8.653;0.00208454;8.650;8.681;8.636;333215344;8.661;15.58;8.654;8.651;0.003;29.612;16.297;27.634;26.343;0.23;0.33;0.07;-0.01;0.24;0.001;20.57;20.27;16.19
13.04.2010;8.658;0.000577834;8.638;8.671;8.611;305903136;8.6485;16.2;8.658;8.657;0.001;28.874;16.261;27.329;26.324;0.07;0.11;-0.07;0.14;0.03;0.001;20.58;20.28;16.2
14.04.2010;8.775;0.013513514;8.760;8.779;8.717;404166616;8.7575;15.59;8.773;8.772;0.001;28.266;16.417;26.031;26.39;1.24;1.04;1.43;-1.13;0.53;0.001;20.86;20.45;16.41
15.04.2010;8.89;0.013105413;8.778;8.894;8.768;376783680;8.838;15.89;8.89;8.89;0;29.168;16.57;25.846;26.25;0.11;0.54;-0.04;0.18;-0.19;0.001;21.13;20.67;16.63
16.04.2010;8.836;-0.006074241;8.878;8.969;8.734;750543864;8.8605;18.36;8.838;8.834;0.004;31.046;13.511;25.559;25.92;-1.53;0.5;-1.88;1.08;-0.25;0.001;21;20.45;16.53
19.04.2010;8.824;-0.001358081;8.823;8.853;8.635;566921964;8.7521;17.34;8.824;8.82;0.004;32.101;13.571;22.855;25.928;0.28;-0.89;-0.04;-0.11;0.21;0.001;20.97;20.43;16.51
20.04.2010;8.735;-0.010086129;8.876;8.902;8.677;738323908;8.8761;15.73;8.736;8.736;0;30.856;13.532;22.509;25.177;0.88;0.75;0.58;-0.17;-0.02;0.001;20.76;20.08;16.34
21.04.2010;9.258;0.05987407;9.243;9.295;9.133;982391200;9.2383;16.32;9.261;9.258;0.003;23.478;21.28;25.203;26.863;-0.06;0.71;0.18;0.42;-0.2;0.001;22.01;20.76;17.32
22.04.2010;9.517;0.027975805;9.223;9.527;9.150;793423260;9.3477;16.47;9.516;9.513;0.003;25.2;22.322;25.666;27.102;0.37;0.85;0.54;-0.09;0.11;0.001;22.62;21.15;17.8
23.04.2010;9.673;0.01639172;9.571;9.721;9.536;796953416;9.6564;16.62;9.673;9.674;-0.001;25.809;22.538;23.791;27.152;0.7;0.37;0.59;-0.06;0.16;0.001;22.99;21.49;18.09
26.04.2010;9.625;-0.004962266;9.710;9.731;9.578;479068044;9.6342;17.47;9.625;9.624;0.001;28.94;22.085;22.141;27.015;-0.43;0.39;-0.4;0.78;0.26;0.001;22.88;21.29;18
27.04.2010;9.359;-0.027636364;9.545;9.566;9.304;709341696;9.427;22.81;9.366;9.365;0.001;30.239;24.368;23.179;27.555;-2.34;-0.05;-1.35;0.47;-0.67;0.001;22.24;20.7;17.51
28.04.2010;9.343;-0.001709584;9.402;9.429;9.158;758399880;9.2908;21.08;9.343;9.343;0;30.382;24.373;23.221;27.358;0.56;-0.61;0.7;-0.6;0.35;0.001;22.21;20.67;17.48
29.04.2010;9.594;0.026865033;9.394;9.643;9.358;558838980;9.5529;18.44;9.594;9.592;0.002;30.511;25.163;23.527;27.524;1.34;0.54;0.56;-0.52;0.51;0.001;22.8;21.23;17.95
30.04.2010;9.325;-0.028038357;9.618;9.663;9.321;542462704;9.4483;22.05;9.328;9.321;0.007;32.314;26.782;22.93;28;-1.72;-1.09;-0.88;0.37;-0.54;0.001;22.16;20.63;17.44
03.05.2010;9.513;0.020160858;9.423;9.567;9.389;454340124;9.4996;20.19;9.515;9.513;0.002;32.255;27.08;22.992;28.119;1.36;0.76;0.6;-0.2;0.41;0.001;22.61;21.05;17.79
04.05.2010;9.239;-0.028802691;9.389;9.403;9.170;723819320;9.2492;23.84;9.238;9.235;0.003;36.34;28.837;23.977;28.642;-2.5;-0.64;-0.92;0.25;-0.22;0.001;21.96;20.39;17.28
05.05.2010;9.142;-0.010498972;9.037;9.219;8.883;883103144;9.0619;24.91;9.149;9.147;0.002;35.839;29.174;24.159;28.223;-0.75;-0.83;-0.59;0.03;-0.45;0.001;21.73;20.18;17.1
06.05.2010;8.795;-0.037956683;9.065;9.223;7.116;1285859568;8.8235;32.8;8.805;8.786;0.019;41.737;31.529;25.735;29.026;-3.27;-0.38;-0.9;0.8;-0.31;0.001;20.9;19.41;16.45
07.05.2010;8.424;-0.042183059;8.704;8.806;8.043;1676017168;8.4789;40.95;8.424;8.415;0.009;48.503;33.988;27.382;29.934;-1.75;-1.34;-0.5;0.21;-0.19;0.001;20.02;18.6;15.76
10.05.2010;9.071;0.076804368;8.938;9.095;8.876;984304832;9.0058;28.84;9.071;9.067;0.004;40.834;40.457;31.177;32.366;4.47;1.06;1.21;-0.53;0.17;0.001;21.56;19.85;16.97
11.05.2010;9.161;0.009921729;8.994;9.282;8.946;850351236;9.1461;28.32;9.163;9.155;0.008;38.961;40.353;31.116;32.374;-0.17;1.13;-0.14;-0.11;0.03;0.001;21.78;19.92;17.14
12.05.2010;9.36;0.021722519;9.259;9.398;9.239;654377500;9.3425;25.52;9.361;9.359;0.002;36.445;40.675;31.281;32.464;1.63;1.45;0.15;0.09;0.2;0.001;22.25;20.35;17.51
13.05.2010;9.227;-0.014209402;9.401;9.464;9.157;599710104;9.3489;26.68;9.223;9.217;0.006;35.69;41.034;31.523;32.588;-1.12;0.32;-0.32;0.17;-0.18;0.001;21.93;20.06;17.26
14.05.2010;9.065;-0.017557169;9.113;9.160;8.911;759361428;9.0183;31.24;9.071;9.066;0.005;42.419;41.429;31.784;32.617;-1.92;-0.34;-0.76;0.4;-0.29;0.001;21.55;19.71;16.96
17.05.2010;9.079;0.001544402;9.096;9.149;8.847;762833008;9.0076;30.84;9.079;9.073;0.006;43.995;41.424;31.714;32.61;0.11;0.03;-0.59;0.15;0.14;0.001;21.58;19.69;16.98
18.05.2010;9.013;-0.007269523;9.178;9.234;8.938;782675824;9.0647;33.55;9.013;9.009;0.004;43.175;41.511;31.495;32.64;-1.41;-0.31;-0.96;0.63;-0.3;0.001;21.42;19.47;16.86
19.05.2010;8.869;-0.015976922;8.911;9.033;8.745;1025725624;8.8487;35.32;8.868;8.868;0;44.893;41.832;31.635;32.734;-0.63;-0.9;0.03;-0.27;0.16;0.001;21.08;19.16;16.59
20.05.2010;8.491;-0.042620363;8.639;8.709;8.436;1282914948;8.5841;45.79;8.485;8.478;0.007;50.681;43.857;33.137;33.569;-3.99;-1.07;-1.19;0.5;-0.29;0.001;20.18;18.34;15.88
21.05.2010;8.654;0.019196797;8.315;8.732;8.263;1223907020;8.5412;40.1;8.656;8.654;0.002;47.964;44.243;33.245;33.634;1.44;-0.21;1.58;-0.79;0.12;0.001;20.57;18.69;16.19
24.05.2010;8.813;0.018373007;8.831;8.961;8.795;754245436;8.8935;38.32;8.817;8.813;0.004;43.721;44.576;33.178;33.728;-1.19;0.19;-0.89;0.67;-0.07;0.001;20.95;19.03;16.49
25.05.2010;8.758;-0.006240781;8.548;8.813;8.470;1048013428;8.613;34.61;8.758;8.757;0.001;47.355;44.442;33.225;33.603;-0.03;-0.41;0.56;-0.52;0.16;0.001;20.82;18.92;16.38
26.05.2010;8.718;-0.004567253;8.931;9.005;8.705;850656576;8.8852;35.02;8.719;8.716;0.003;40.021;44.271;33.26;32.851;-0.35;0.92;0.4;-0.27;0.14;0.001;20.72;18.87;16.31
27.05.2010;9.048;0.037852719;8.950;9.068;8.897;666301356;8.969;29.68;9.06;9.053;0.007;37.539;45.651;34.034;33.279;3.45;0.83;1.61;-0.37;0.72;0.001;21.51;19.54;16.93
28.05.2010;9.174;0.013925729;9.264;9.264;9.048;815612868;9.1666;32.07;9.185;9.184;0.001;37.839;45.811;33.277;33.169;-1.18;0.04;-0.68;0.35;-0.01;0.001;21.81;19.73;17.16
01.06.2010;9.315;0.015369523;9.275;9.498;9.249;876473528;9.3926;35.54;9.315;9.314;0.001;38.805;45.852;33.377;31.935;-1.89;-1.28;-1.64;0.08;-0.28;0.001;22.14;19.9;17.43
02.06.2010;9.427;0.012023618;9.448;9.457;9.298;688546096;9.3827;30.17;9.427;9.421;0.006;40.148;42.595;33.282;31.714;2.63;0.27;0.41;-0.36;0.02;0.001;22.41;20.1;17.63
03.06.2010;9.397;-0.003182349;9.471;9.484;9.300;650157256;9.388;29.46;9.407;9.406;0.001;36.995;41.775;33.286;31.673;0.54;0.66;-0.27;0.27;-0.27;0.001;22.34;20.04;17.58
04.06.2010;9.142;-0.02713632;9.222;9.354;9.094;758441768;9.2302;35.48;9.147;9.141;0.006;40.596;42.209;33.886;32.071;-3.62;-1.3;-0.67;0.09;-0.25;0.001;21.73;19.41;17.1
07.06.2010;8.962;-0.019689346;9.225;9.255;8.948;886982152;9.085;36.57;8.965;8.965;0;41.708;42.541;34.192;31.373;-1.52;-1.19;-1.01;0.5;-0.67;0.001;21.3;18.95;16.76
08.06.2010;8.905;-0.006360187;9.044;9.064;8.773;1000768076;8.9122;33.7;8.906;8.905;0.001;43.702;41.819;34.107;30.663;0.91;-1.38;0.11;-0.13;0.21;0.001;21.17;18.83;16.66
09.06.2010;8.686;-0.024592925;8.981;8.996;8.660;854628684;8.8389;33.73;8.689;8.686;0.003;40.931;42.391;34.564;30.969;-0.46;0.74;-0.2;0.47;0.24;0.001;20.65;18.36;16.25
10.06.2010;8.947;0.030048354;8.744;8.964;8.650;776355748;8.8264;30.57;8.955;8.955;0;40.219;42.595;35.062;31.31;2.95;0.48;0.87;0.14;0.37;0.001;21.27;18.91;16.74
11.06.2010;9.054;0.011959316;8.865;9.066;8.835;545759536;8.9355;28.79;9.054;9.053;0.001;38.938;42.01;35.125;31.253;0.62;0.94;0.05;-0.11;0.06;0.001;21.52;19.14;16.94
14.06.2010;9.081;0.002982107;9.141;9.255;9.072;602960400;9.1694;28.58;9.082;9.073;0.009;37.791;41.529;35.019;30.501;-0.06;0.63;-0.01;0.21;0.23;0.001;21.59;19.2;16.99
15.06.2010;9.275;0.021363286;9.130;9.280;9.125;585073188;9.2256;25.87;9.28;9.275;0.005;34.235;41.151;35.193;30.555;2.36;0.2;0.89;-0.24;0.09;0.001;22.04;19.61;17.35
16.06.2010;9.545;0.029110512;9.325;9.563;9.308;783689480;9.4658;25.92;9.546;9.545;0.001;34.364;41.878;35.512;30.813;-0.11;-0.26;-0.31;-0.03;-0.32;0.001;22.69;20.14;17.85
17.06.2010;9.71;0.017286537;9.664;9.746;9.625;873460924;9.6863;25.05;9.708;9.708;0;34.309;40.2;35.641;30.877;0.08;-0.21;-0.49;-0.21;-0.04;0.001;23.08;20.48;18.16
18.06.2010;9.788;0.008032956;9.723;9.821;9.694;784619780;9.7646;23.95;9.79;9.788;0.002;36.641;37.533;35.515;30.845;0.13;-0.02;0.24;-0.2;-0.14;0.001;23.27;20.65;18.31
21.06.2010;9.649;-0.014201063;9.918;9.965;9.598;776489812;9.8007;24.88;9.654;9.654;0;39.261;31.281;35.55;30.9;-0.47;-0.57;-0.02;0.19;0.1;0.001;22.93;20.36;18.05
22.06.2010;9.78;0.013576536;9.720;9.856;9.696;717259984;9.7773;27.05;9.771;9.766;0.005;39.942;31.384;35.614;30.936;-1.63;-0.48;-0.74;-0.25;-0.29;0.001;23.25;20.63;18.29
23.06.2010;9.678;-0.010429448;9.806;9.809;9.568;768454932;9.6622;26.91;9.678;9.674;0.004;41.006;31.026;35.63;30.965;-0.29;0;0.22;-0.15;0.02;0.001;23;20.25;18.1
24.06.2010;9.607;-0.007336226;9.679;9.757;9.575;715131256;9.6547;29.74;9.6;9.598;0.002;41.626;30.77;35.666;30.991;-1.65;-0.01;-0.9;-0.06;-0.21;0.001;22.84;20.01;17.97
25.06.2010;9.525;-0.008535443;9.645;9.653;9.493;549941084;9.5558;28.53;9.5;9.499;0.001;40.949;30.362;35.736;31.056;0.48;1.21;1.07;-1.21;-0.24;0.001;20.08;19.84;15.07
28.06.2010;9.582;0.005984252;9.533;9.634;9.447;585433016;9.5578;29;9.586;9.582;0.004;41.417;30.389;35.7;31.018;-0.23;-0.12;-0.77;0.34;0.02;0.001;20.2;19.96;15.17
29.06.2010;9.149;-0.045188896;9.433;9.443;9.082;1133344520;9.2095;34.13;9.157;9.155;0.002;45.615;33.553;37.104;32.113;-3.23;-0.79;-1.29;0.45;-0.24;0.001;19.29;19.02;14.48
30.06.2010;8.983;-0.018144059;9.168;9.213;8.929;739468240;9.107;34.54;8.984;8.981;0.003;45.407;33.661;37.319;32.139;-0.98;0;-0.35;-0.03;-0.02;0.001;18.94;18.68;14.22
01.07.2010;8.874;-0.012134031;9.082;9.100;8.686;1022952560;8.8746;32.86;8.875;8.874;0.001;46.748;31.067;37.411;32.129;-0.4;-0.36;-0.43;0.49;0.13;0.001;18.71;18.41;14.04
02.07.2010;8.819;-0.006197881;8.946;8.962;8.686;694497524;8.8199;30.12;8.823;8.815;0.008;45.877;30.665;37.407;32.154;-0.5;-0.33;-0.44;0.11;-0.37;0.001;18.59;18.3;13.96
06.07.2010;8.88;0.006916884;8.964;9.029;8.791;615234704;8.9132;29.65;8.879;8.879;0;45.209;30.249;37.431;32.111;0.33;-1.96;0.11;0.04;-0.44;0.001;18.72;18.42;14.05
07.07.2010;9.238;0.040315315;8.946;9.242;8.920;654559248;9.078;26.84;9.243;9.24;0.003;41.908;32.37;38.321;32.584;3.17;0.04;0.43;-0.76;0.93;0.001;19.48;19.17;14.62
08.07.2010;9.218;-0.002164971;9.374;9.389;9.103;738150644;9.2344;25.71;9.216;9.217;-0.001;41.657;32.335;38.237;32.589;1;0.57;-0.01;0.08;0.12;0.001;19.43;19.12;14.59
09.07.2010;9.272;0.005858104;9.175;9.282;9.113;433574148;9.2119;24.98;9.276;9.272;0.004;40.688;30.473;38.164;32.595;0.81;0.69;0.61;-0.64;0.48;0.001;19.55;18.85;14.67
12.07.2010;9.189;-0.008951682;9.233;9.352;9.102;562876944;9.2189;24.43;9.193;9.188;0.005;39.804;30.337;38.193;32.645;-0.11;-1.17;0.11;0.27;-0.11;0.001;19.37;18.64;14.54
13.07.2010;8.993;-0.021329851;9.154;9.157;8.801;1190954632;8.9448;24.56;9.004;9;0.004;42.698;30.625;38.475;32.291;1.76;1.62;0.63;-0.67;0.9;0.001;18.96;18.24;14.23
14.07.2010;9.026;0.003669521;8.906;9.136;8.893;812171136;9.0269;24.89;9.031;9.03;0.001;42.735;30.396;38.416;32.292;-0.04;-0.2;-0.81;0.52;-0.32;0.001;19.03;18.31;14.29
15.07.2010;8.98;-0.005096388;8.865;9.178;8.832;824863396;8.917;25.14;8.978;8.972;0.006;43.698;30.411;36.411;32.19;0.02;-0.87;-0.13;0.32;-0.1;0.001;18.93;18.22;14.21
16.07.2010;8.925;-0.006124722;9.042;9.106;8.872;1039857504;8.9773;26.25;8.928;8.926;0.002;42.277;29.369;35.93;32.193;-2.94;-0.62;-0.92;0.95;-0.69;0.001;18.82;18.14;14.13
19.07.2010;8.771;-0.017254902;8.924;8.924;8.557;1024497936;8.7086;25.97;8.771;8.769;0.002;44.514;29.234;35.898;32.349;0.54;-0.21;-0.19;0.06;0.19;0.001;18.49;17.75;13.88
20.07.2010;8.996;0.025652719;8.675;9.032;8.572;1074950044;8.9031;23.93;9.003;9;0.003;40.027;30.195;36.335;32.611;1.23;0.62;0.05;-0.03;0.5;0.001;18.97;18.21;14.24
21.07.2010;9.08;0.009337483;9.468;9.470;9.071;1185669688;9.2416;25.64;9.081;9.08;0.001;33.219;29.261;35.938;32.556;-1.3;-0.39;-0.43;0.34;-0.05;0.001;19.14;17.67;14.37
22.07.2010;9.251;0.018832599;9.203;9.286;9.118;645317288;9.2291;24.63;9.26;9.26;0;30.074;28.457;36.161;32.688;2.37;1.25;0.58;-0.73;0.72;0.001;19.5;17.93;14.64
23.07.2010;9.284;0.003567182;9.182;9.299;9.153;533386644;9.2443;23.47;9.287;9.286;0.001;28.368;28.273;35.719;32.685;1.05;1.38;-0.31;-0.31;0.48;0.001;19.57;17.99;14.69
26.07.2010;9.26;-0.002585093;9.286;9.289;9.204;420549808;9.243;22.73;9.26;9.26;0;31.634;28.282;35.22;32.693;1.23;0.89;0.14;-0.53;0.26;0.001;19.52;17.98;14.66
27.07.2010;9.431;0.018466523;9.317;9.457;9.296;584770564;9.3936;23.19;9.432;9.43;0.002;30.688;28.112;35.181;32.746;-0.23;-0.31;0.36;0.41;-0.31;0.001;19.89;18.24;14.93
28.07.2010;9.32;-0.011769696;9.417;9.500;9.295;519984360;9.3905;24.25;9.325;9.321;0.004;30.478;26.945;34.724;32.791;-0.82;-0.86;0.04;0.37;-0.26;0.001;19.65;18.03;14.75
29.07.2010;9.218;-0.010944206;9.311;9.380;9.146;643805540;9.2524;24.13;9.219;9.218;0.001;30.018;26.517;34.731;32.768;-0.36;0.4;0.64;-0.16;-0.11;0.001;19.44;17.83;14.59
30.07.2010;9.188;-0.003254502;9.139;9.275;9.104;448455840;9.1959;23.5;9.189;9.184;0.005;29.974;26.342;33.734;32.774;0.06;0.08;-0.21;-0.05;0.02;0.001;19.37;17.77;14.54
02.08.2010;9.352;0.017849369;9.301;9.378;9.272;428084104;9.3438;22.01;9.351;9.349;0.002;27.57;26.715;32.586;32.812;2.09;-0.53;0.13;-0.3;0.38;0.001;19.72;18.09;14.8
03.08.2010;9.355;0.000320787;9.322;9.402;9.265;417652872;9.3371;22.63;9.355;9.354;0.001;27.928;26.334;28.699;32.682;-0.56;-0.36;-0.5;0.16;-0.66;0.001;19.72;18.09;14.81
04.08.2010;9.392;0.003955104;9.387;9.439;9.297;420556304;9.3741;22.21;9.392;9.388;0.004;28.152;26.231;28.639;32.673;0.74;0.37;-0.1;-0.27;0.21;0.001;19.8;18.17;14.86
05.08.2010;9.346;-0.004897785;9.348;9.399;9.305;289362472;9.3467;22.1;9.348;9.344;0.004;28.217;26.187;28.302;32.608;-0.22;-0.88;0.14;0.01;0.14;0.001;19.71;18.08;14.79
06.08.2010;9.289;-0.006098866;9.278;9.339;9.201;445013240;9.2659;21.74;9.289;9.286;0.003;28.72;26.131;28.169;32.622;-0.36;-0.19;-0.37;0.1;-0.24;0.001;19.59;17.97;14.7
09.08.2010;9.348;0.006351599;9.339;9.363;9.270;303125424;9.3203;22.14;9.348;9.348;0;27.759;26.141;27.938;32.631;0.62;0.62;0.08;-0.16;0.03;0.001;19.71;18.08;14.8
10.08.2010;9.265;-0.008878905;9.280;9.302;9.198;451917620;9.2528;22.37;9.264;9.261;0.003;27.917;22.216;28.008;32.635;-0.79;-1.26;-0.23;0.37;-0.25;0.001;19.53;17.95;14.66
11.08.2010;8.935;-0.035617917;9.121;9.132;8.922;620052272;8.9867;25.39;8.932;8.931;0.001;29.512;24.177;29;33.24;-2.91;-1.09;-0.64;1.02;-0.57;0.001;18.84;17.32;14.14
12.08.2010;8.993;0.006491326;8.810;9.039;8.790;534919336;8.9606;25.73;8.993;8.991;0.002;30.742;23.959;28.83;33.248;-0.5;0.02;-0.05;0.53;-0.18;0.001;18.96;17.43;14.23
13.08.2010;8.896;-0.010786167;8.988;8.996;8.896;354866540;8.9297;26.24;8.898;8.896;0.002;30.162;24.113;27.384;33.299;-0.47;-0.77;0.24;-0.19;0.02;0.001;18.76;17.24;14.08
